DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,SIN_CARENCIAS,CARENCIAS_1,CARENCIAS_2,CARENCIAS_3,CARENCIAS_4,NULO,TOTAL_CON_CARENCIAS,TOTAL,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,TOTAL_CON_LIMITACIONES,LIMITACION_VISUAL,LIMITACION_AUDITIVA,LIMITACION_HABLAR,LIMITACION_CAMINAR,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_INTELECTUAL,LIMITACION_MENTAL,TOTAL,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_MAYORIGUAL_65,EDAD_15_64,TOTAL_DEPENDIENTE,TOTAL,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_OCUPADA,FUERA_DE_LA_FUERZA_LABORAL,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO
Nicoya            ,50201,43694,29,28,57,49,5,3,0,0,0,8,57,4.14507772,49,8,2,0,0,3,0,1,2,57,8.791208791,15,6,36,21,57,9.459459459,0,25,18,0.0,109.32,25.10158651311507,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,61.13140374231127,16.72716637968452
Nicoya            ,50201,43706,39,41,80,51,20,4,0,5,0,29,80,15.025906735,68,12,6,3,3,8,3,1,0,80,13.186813186,12,11,57,23,80,10.36036036,0,26,44,0.0,96.6859,13.436472535863432,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,65.64362407605964,18.143332597506706
Nicoya            ,50201,43768,8,9,17,0,0,17,0,0,0,17,17,8.808290155,15,2,0,2,0,0,0,0,0,17,2.197802197,3,2,12,5,17,2.252252252,1,7,6,7.692307692,180.92,91.21014674069102,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,125.79487029588722,37.02187942273694
Nicoya            ,50201,43792,38,41,79,51,24,4,0,0,0,28,79,14.50777202,73,6,0,1,0,3,2,0,0,79,6.593406593,24,8,47,32,79,14.414414414,3,27,27,23.076923076,128.0251,42.37207855100377,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,114.59866591319997,33.5079361216963
Nicoya            ,50201,43797,25,29,54,50,4,0,0,0,0,4,54,2.07253886,50,4,1,0,1,0,0,3,0,54,4.395604395,23,3,28,26,54,11.711711711,1,15,21,7.692307692,142.8401,56.05082603384648,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,95.55705995104267,27.53170333558861
Nicoya            ,50201,43864,56,56,112,90,18,4,0,0,0,22,112,11.39896373,88,24,17,4,0,10,1,2,0,112,26.373626373,16,11,85,27,112,12.162162162,2,37,64,15.384615384,88.5437,5.918747408978391,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,84.8721863171746,24.17824185481624
Nicoya            ,50201,43871,12,13,25,21,4,0,0,0,0,4,25,2.07253886,20,5,3,1,0,1,0,0,0,25,5.494505494,3,3,19,6,25,2.702702702,0,10,14,0.0,142.84,56.050733703455094,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,79.9545520186513,22.63483593709432
Nicoya            ,50201,43896,34,42,76,74,2,0,0,0,0,2,76,1.03626943,65,11,7,3,0,2,2,0,0,76,12.087912087,24,6,46,30,76,13.513513513,3,32,21,23.076923076,89.57,6.866334215704106,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,70.21502358090031,19.578072275111616
Nicoya            ,50201,43955,22,40,62,62,0,0,0,0,0,0,62,0.0,52,10,6,1,0,2,0,2,0,62,10.989010989,12,7,43,19,62,8.558558558,1,18,34,7.692307692,114.2802,29.68135858631091,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,70.55530708450712,19.68487069510141
Nicoya            ,50201,44003,37,68,105,100,5,0,0,0,0,5,105,2.590673575,88,17,7,5,0,6,1,0,2,105,18.681318681,4,17,84,21,105,9.459459459,1,53,49,7.692307692,104.9321,21.05022126978294,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,73.10805193597915,20.486052985411042
Nicoya            ,50201,44018,15,12,27,24,3,0,0,0,0,3,27,1.554404145,21,6,5,2,0,2,1,0,0,27,6.593406593,6,3,18,9,27,4.054054054,1,12,10,7.692307692,123.7998,38.470842524054376,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,71.99908626725058,20.1380026685788
Nicoya            ,50201,44053,15,14,29,28,1,0,0,0,0,1,29,0.518134715,19,10,9,0,0,1,0,1,0,29,10.989010989,5,3,21,8,29,3.603603603,0,13,11,0.0,114.2799,29.681081595136774,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,58.42590216133297,15.878041191229201
Nicoya            ,50201,44110,32,32,64,44,20,0,0,0,0,20,64,10.3626943,54,10,6,4,1,2,2,0,0,64,10.989010989,13,8,43,21,64,9.459459459,1,14,38,7.692307692,142.8402,56.05091836423785,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,108.18846206343406,31.496085309914
Nicoya            ,50201,44113,28,26,54,37,13,4,0,0,0,17,54,8.808290155,47,7,3,0,1,3,2,1,1,54,7.692307692,15,4,35,19,54,8.558558558,0,12,30,0.0,171.4,82.42029348138203,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,121.11352114557823,35.552631905962656
Nicoya            ,50201,44269,33,29,62,60,1,0,0,0,1,1,62,0.518134715,43,19,16,5,0,4,2,1,1,62,20.879120879,12,11,39,23,62,10.36036036,1,26,25,7.692307692,123.4182,38.118509750550984,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,91.20250465574716,26.165020495055995
Nicoya            ,50201,44332,11,15,26,26,0,0,0,0,0,0,26,0.0,26,0,0,0,0,0,0,0,0,26,0.0,7,0,19,7,26,3.153153153,0,9,13,0.0,133.3199,47.260788113754735,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,64.04801252595092,17.642547838143297
Nicoya            ,50201,44345,20,21,41,31,3,5,0,0,2,8,41,4.14507772,39,2,0,0,1,2,1,0,1,41,2.197802197,9,8,24,17,41,7.657657657,4,19,13,30.769230769,104.7601,20.89141299661055,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,79.29525259880674,22.427913957059268
Nicoya            ,50201,44403,6,9,15,12,0,3,0,0,0,3,15,1.554404145,15,0,0,0,0,0,0,0,0,15,0.0,3,2,10,5,15,2.252252252,0,5,9,0.0,180.92,91.21014674069102,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,108.65087439688722,31.64121402192366
Nicoya            ,50201,44409,28,27,55,30,25,0,0,0,0,25,55,12.953367875,38,17,10,0,1,5,0,1,1,55,18.681318681,14,1,40,15,55,6.756756756,0,20,24,0.0,123.8,38.47102718483713,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,90.49654175603334,25.9434531211995
Nicoya            ,50201,44443,23,35,58,54,4,0,0,0,0,4,58,2.07253886,48,10,10,0,0,1,1,0,0,58,10.989010989,16,2,40,18,58,8.108108108,0,26,20,0.0,119.763,34.74364928485495,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,69.54737850105116,19.368530998834416
Nicoya            ,50201,44445,30,39,69,46,16,6,0,0,1,22,69,11.39896373,65,4,3,0,0,0,0,0,1,69,4.395604395,17,4,48,21,69,9.459459459,0,24,30,0.0,101.173,17.57942952744382,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,56.46752837064002,15.263403031052336
Nicoya            ,50201,44467,25,35,60,60,0,0,0,0,0,0,60,0.0,57,3,2,0,0,1,0,0,0,60,3.296703296,23,0,37,23,60,10.36036036,4,22,17,30.769230769,115.5672,30.86965072336245,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,88.93001640755864,25.45179710403221
Nicoya            ,50201,44472,19,27,46,41,5,0,0,0,0,5,46,2.590673575,35,11,9,0,0,2,2,2,0,46,12.087912087,8,3,35,11,46,4.954954954,1,17,20,7.692307692,133.3201,47.26097277453749,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,88.22089234173367,25.229237594082075
Nicoya            ,50201,44505,23,27,50,40,10,0,0,0,0,10,50,5.18134715,49,1,0,0,0,0,0,1,0,50,1.098901098,8,4,38,12,50,5.405405405,0,21,23,0.0,123.7999,38.47093485444575,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,63.790659766641944,17.56177734006482
Nicoya            ,50201,44540,83,66,149,110,29,10,0,0,0,39,149,20.207253886,114,35,27,6,1,3,2,0,3,149,38.461538461,41,3,105,44,149,19.819819819,0,56,58,0.0,89.28,6.598576080704148,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,98.72125950590035,28.524791479472533
Nicoya            ,50201,44559,109,116,225,163,25,16,11,10,0,62,225,32.124352331,195,30,17,2,1,7,3,4,5,225,32.967032967,86,3,136,89,225,40.09009009,12,77,78,92.307692307,109.0737,24.874176759147865,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,235.99741571334405,71.60909156992665
Nicoya            ,50201,44573,13,24,37,31,4,2,0,0,0,6,37,3.10880829,22,15,14,0,0,2,1,0,0,37,16.483516483,6,6,25,12,37,5.405405405,1,16,14,7.692307692,133.32,47.26088044414612,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,93.58498957334231,26.912766483773332
Nicoya            ,50201,44611,56,60,116,88,28,0,0,0,0,28,116,14.50777202,95,21,17,1,1,4,0,2,0,116,23.076923076,20,15,81,35,116,15.765765765,1,45,56,7.692307692,106.0224,22.056899526991405,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,96.7337393391876,27.901005691290344
Nicoya            ,50201,44672,25,31,56,56,0,0,0,0,0,0,56,0.0,52,4,0,2,1,1,0,0,0,56,4.395604395,12,4,40,16,56,7.207207207,1,19,26,7.692307692,114.2801,29.68126625591953,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,62.610456809115725,17.19136910753198
Nicoya            ,50201,44710,4,5,9,9,0,0,0,0,0,0,9,0.0,8,1,0,0,0,1,0,0,0,9,1.098901098,1,1,7,2,9,0.9009009,0,6,2,0.0,171.3999,82.42020115099066,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,98.05407440818686,28.31539456918661
Nicoya            ,50201,44750,57,74,131,92,34,5,0,0,0,39,131,20.207253886,108,23,11,2,2,8,0,2,1,131,25.274725274,42,6,83,48,131,21.621621621,0,41,60,0.0,84.7756,2.439645931415138,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,83.17731797161133,23.646305221161434
Nicoya            ,50201,44755,45,43,88,84,0,3,0,0,1,3,88,1.554404145,85,3,0,0,0,1,1,1,0,88,3.296703296,19,11,58,30,88,13.513513513,2,27,43,15.384615384,118.5051,33.58222529169479,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,80.96553288889098,22.95213359753648
Nicoya            ,50201,44756,149,160,309,234,71,4,0,0,0,75,309,38.860103626,283,26,12,2,3,6,1,7,0,309,28.571428571,127,4,178,131,309,59.009009009,10,64,133,76.923076923,96.11,12.904741811910066,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,229.90243120010626,69.69617275671203
Nicoya            ,50201,44771,14,4,18,12,6,0,0,0,0,6,18,3.10880829,18,0,0,0,0,0,0,0,0,18,0.0,2,1,15,3,18,1.351351351,0,6,10,0.0,152.3601,64.84067929315546,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,82.93491019335167,23.570225224814383
Nicoya            ,50201,44772,7,13,20,11,9,0,0,0,0,9,20,4.663212435,16,4,4,0,0,0,0,0,0,20,4.395604395,5,0,15,5,20,2.252252252,0,8,10,0.0,161.88,73.63044022207306,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,98.57558056326926,28.47906995393904
Nicoya            ,50201,44778,30,47,77,44,23,10,0,0,0,33,77,17.098445595,70,7,5,2,1,0,0,0,1,77,7.692307692,22,3,52,25,77,11.261261261,0,19,38,0.0,133.3199,47.260788113754735,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,96.94687392095094,27.96789825686064
Nicoya            ,50201,44782,29,38,67,45,22,0,0,0,0,22,67,11.39896373,59,8,8,0,0,1,0,0,0,67,8.791208791,22,1,44,23,67,10.36036036,0,20,26,0.0,123.8,38.47102718483713,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,82.65563132503334,23.482573188918458
Nicoya            ,50201,44792,110,102,212,146,50,16,0,0,0,66,212,34.196891191,184,28,10,2,2,11,2,3,2,212,30.769230769,32,29,151,61,212,27.477477477,1,53,134,7.692307692,106.9049,22.871715230913694,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,136.64169361910987,40.426169024054616
Nicoya            ,50201,44803,11,13,24,18,6,0,0,0,0,6,24,3.10880829,23,1,0,0,0,1,0,0,0,24,1.098901098,6,1,17,7,24,3.153153153,0,11,7,0.0,161.88,73.63044022207306,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,94.62537402226926,27.23929249561238
Nicoya            ,50201,44833,33,40,73,48,18,7,0,0,0,25,73,12.953367875,66,7,1,1,0,2,1,0,4,73,7.692307692,15,1,57,16,73,7.207207207,0,21,37,0.0,123.7999,38.47093485444575,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,79.95788888764196,22.635883217765105
Nicoya            ,50201,44919,6,13,19,18,1,0,0,0,0,1,19,0.518134715,15,4,4,1,1,2,1,0,0,19,4.395604395,4,3,12,7,19,3.153153153,1,8,6,7.692307692,171.4,82.42029348138203,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,111.81356469557824,32.63382848379758
Nicoya            ,50201,44920,49,46,95,88,7,0,0,0,0,7,95,3.626943005,69,26,18,0,1,2,1,5,2,95,28.571428571,12,14,69,26,95,11.711711711,3,28,56,23.076923076,109.5145,25.2811691243478,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,105.902246746544,30.778553660532467
Nicoya            ,50201,44946,15,15,30,26,4,0,0,0,0,4,30,2.07253886,27,3,2,0,0,1,1,0,0,30,3.296703296,5,5,20,10,30,4.504504504,0,16,10,0.0,142.84,56.050733703455094,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,79.5585516226513,22.51055069799263
Nicoya            ,50201,44953,8,12,20,16,4,0,0,0,0,4,20,2.07253886,18,2,0,2,0,2,0,0,0,20,2.197802197,5,3,12,8,20,3.603603603,0,10,7,0.0,133.32,47.26088044414612,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,68.76889636334232,19.124203367855138
Nicoya            ,50201,44981,46,54,100,100,0,0,0,0,0,0,100,0.0,91,9,7,1,0,0,0,2,0,100,9.89010989,25,6,69,31,100,13.963963963,3,38,39,23.076923076,88.9707,6.312998180167985,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,66.87806636836419,18.53076391577313
Nicoya            ,50201,44984,57,66,123,58,45,8,0,0,12,53,123,27.461139896,98,25,25,2,0,1,0,0,0,123,27.472527472,36,11,76,47,123,21.171171171,5,26,67,38.461538461,98.5136,15.123995099102824,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,143.32444335829902,42.523558717553456
Nicoya            ,50201,44990,17,26,43,27,9,7,0,0,0,16,43,8.29015544,43,0,0,0,0,0,0,0,0,43,0.0,10,4,29,14,43,6.306306306,0,23,13,0.0,97.7134,14.385167307285698,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,42.61570031248189,10.915988787043249
Nicoya            ,50201,45053,41,39,80,67,13,0,0,0,0,13,80,6.735751295,54,26,22,6,1,11,2,0,3,80,28.571428571,13,11,56,24,80,10.81081081,0,31,37,0.0,120.4168,35.34730538369279,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,95.099367318889,27.3880559079676
Nicoya            ,50201,45094,6,4,10,0,10,0,0,0,0,10,10,5.18134715,9,1,1,0,0,0,0,0,0,10,1.098901098,1,2,7,3,10,1.351351351,0,2,7,0.0,180.92,91.21014674069102,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,112.4758175988872,32.841677418457586
Nicoya            ,50201,45112,11,11,22,3,15,4,0,0,0,19,22,9.844559585,16,6,2,1,2,2,1,2,3,22,6.593406593,3,4,15,7,22,3.153153153,0,7,14,0.0,190.44,100.0,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,133.2251905901962,39.35389510683314
Nicoya            ,50201,45129,42,43,85,12,44,19,6,4,0,73,85,37.823834196,69,16,12,4,0,7,5,2,0,85,17.582417582,19,5,61,24,85,10.81081081,3,12,57,23.076923076,171.4,82.42029348138203,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,185.3483504045782,55.71281657686599
Nicoya            ,50201,45152,17,16,33,27,6,0,0,0,0,6,33,3.10880829,30,3,3,1,0,1,0,0,0,33,3.296703296,9,3,21,12,33,5.405405405,1,13,10,7.692307692,142.8399,56.05064137306372,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,89.18793731525992,25.532745916222225
Nicoya            ,50201,45161,43,53,96,65,25,6,0,0,0,31,96,16.062176165,77,19,12,7,1,9,5,1,0,96,20.879120879,35,7,54,42,96,18.918918918,0,35,30,0.0,104.7488,20.88097966238469,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,90.37526688358088,25.905390844817887
Nicoya            ,50201,45177,21,24,45,39,6,0,0,0,0,6,45,3.10880829,33,12,12,1,1,3,2,2,1,45,13.186813186,9,4,32,13,45,5.855855855,0,14,26,0.0,133.3202,47.261065104928875,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,83.04661369512507,23.605283514065192
Nicoya            ,50201,45183,8,18,26,26,0,0,0,0,0,0,26,0.0,17,9,9,4,2,7,2,1,0,26,9.89010989,3,7,16,10,26,4.504504504,0,8,15,0.0,152.36,64.84058696276408,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,92.86927261596028,26.688137786236986
Nicoya            ,50201,45189,28,21,49,47,2,0,0,0,0,2,49,1.03626943,49,0,0,0,0,0,0,0,0,49,0.0,12,4,33,16,49,7.207207207,0,14,27,0.0,152.3601,64.84067929315546,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,86.71822718935167,24.757624182479404
Nicoya            ,50201,45201,10,12,22,20,2,0,0,0,0,2,22,1.03626943,14,8,6,4,0,8,0,0,0,22,8.791208791,0,8,14,8,22,3.603603603,0,10,12,0.0,142.84,56.050733703455094,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,83.11588678665129,23.627024963898613
Nicoya            ,50201,45234,49,61,110,89,21,0,0,0,0,21,110,10.880829015,98,12,11,1,0,2,1,0,0,110,13.186813186,21,7,82,28,110,12.612612612,0,37,56,0.0,96.7729,13.51679997636342,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,63.83112604855962,17.574477735252543
Nicoya            ,50201,45277,24,36,60,60,0,0,0,0,0,0,60,0.0,45,15,12,1,1,4,0,0,0,60,16.483516483,11,5,44,16,60,7.207207207,0,28,26,0.0,104.7488,20.88097966238469,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,58.205774611580885,15.808953873564485
Nicoya            ,50201,45321,3,8,11,8,3,0,0,0,0,3,11,1.554404145,8,3,3,0,0,0,0,0,0,11,3.296703296,2,1,8,3,11,1.351351351,1,4,4,7.692307692,180.92,91.21014674069102,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,118.73898448388721,34.8073804876939
Nicoya            ,50201,45325,64,63,127,107,17,0,0,0,3,17,127,8.808290155,108,19,10,2,0,8,3,3,2,127,20.879120879,28,18,81,46,127,20.72072072,2,56,47,15.384615384,85.7087,3.301180813375349,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,82.72799921057154,23.505285943875904
Nicoya            ,50201,45343,16,13,29,29,0,0,0,0,0,0,29,0.0,26,3,2,0,0,0,1,0,0,29,3.296703296,6,2,21,8,29,3.603603603,0,12,14,0.0,142.84,56.050733703455094,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,76.58511186165128,21.577332763406652
Nicoya            ,50201,45416,16,17,33,33,0,0,0,0,0,0,33,0.0,30,3,0,2,1,0,0,1,0,33,3.296703296,8,2,23,10,33,4.504504504,0,13,12,0.0,133.3199,47.260788113754735,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,68.69606717295093,19.101345831769805
Nicoya            ,50201,45430,35,64,99,99,0,0,0,0,0,0,99,0.0,95,4,4,0,0,2,0,0,0,99,4.395604395,34,3,62,37,99,16.666666666,0,45,26,0.0,90.1381,7.390863169129887,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,42.08720548932608,10.75011999973041
Nicoya            ,50201,45435,28,28,56,53,3,0,0,0,0,3,56,1.554404145,43,13,6,0,0,6,1,0,0,56,14.285714285,11,6,39,17,56,7.657657657,0,24,22,0.0,144.0267,57.1464184579532,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,94.27826580414938,27.130352130100242
Nicoya            ,50201,45483,39,41,80,34,28,4,14,0,0,46,80,23.834196891,72,8,2,0,0,5,1,1,0,80,8.791208791,19,2,59,21,80,9.459459459,2,13,51,15.384615384,133.3199,47.260788113754735,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,118.36433989795094,34.689797797344156
Nicoya            ,50201,45507,38,32,70,59,11,0,0,0,0,11,70,5.699481865,58,12,8,1,0,2,1,0,0,70,13.186813186,23,1,46,24,70,10.81081081,2,35,10,15.384615384,102.8515,19.129195146745307,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,77.8449876509415,21.97274641776664
Nicoya            ,50201,45635,65,54,119,92,24,3,0,0,0,27,119,13.989637305,101,18,8,0,1,8,0,1,1,119,19.78021978,25,18,76,43,119,19.369369369,0,35,66,0.0,106.6573,22.643105181858555,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,89.41640289505474,25.604450135455647
Nicoya            ,50201,45639,22,23,45,31,14,0,0,0,0,14,45,7.25388601,40,5,4,1,0,0,0,1,0,45,5.494505494,12,0,33,12,45,5.405405405,0,22,15,0.0,115.1381,30.47346101395389,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,62.261329182150085,17.081794947928287
Nicoya            ,50201,45640,31,25,56,32,17,7,0,0,0,24,56,12.43523316,42,14,5,0,0,4,3,0,4,56,15.384615384,12,5,39,17,56,7.657657657,0,26,19,0.0,112.0706,27.641226258393985,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,76.75280371859017,21.629963070713355
Nicoya            ,50201,45648,11,11,22,13,9,0,0,0,0,9,22,4.663212435,19,3,2,0,0,2,0,0,0,22,3.296703296,6,2,14,8,22,3.603603603,0,6,13,0.0,171.4,82.42029348138203,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,107.61788407457823,31.31700866633634
Nicoya            ,50201,45654,16,11,27,26,1,0,0,0,0,1,27,0.518134715,12,15,8,4,2,5,5,1,2,27,16.483516483,6,2,19,8,27,3.603603603,0,15,8,0.0,104.7602,20.89150532700193,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,55.13083138719812,14.843878945037078
Nicoya            ,50201,45655,30,38,68,61,7,0,0,0,0,7,68,3.626943005,61,7,7,0,0,0,0,0,0,68,7.692307692,20,5,43,25,68,11.261261261,0,31,24,0.0,94.6102,11.519970602003385,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,47.73455381919958,12.522547614850374
Nicoya            ,50201,45686,28,25,53,44,9,0,0,0,0,9,53,4.663212435,49,4,2,1,0,1,0,0,0,53,4.395604395,16,4,33,20,53,9.009009009,0,20,18,0.0,114.28,29.681173925528153,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,61.38307102372435,16.806152483134014
Nicoya            ,50201,45741,28,24,52,46,6,0,0,0,0,6,52,3.10880829,49,3,2,1,0,0,0,0,0,52,3.296703296,10,9,33,19,52,8.558558558,2,18,26,15.384615384,133.32,47.26088044414612,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,91.24363723134232,26.177930007380606
Nicoya            ,50201,45795,7,7,14,4,10,0,0,0,0,10,14,5.18134715,8,6,4,0,0,2,0,0,0,14,6.593406593,2,0,12,2,14,0.9009009,4,1,7,30.769230769,190.44,100.0,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,157.07895667119618,46.84043060224914
Nicoya            ,50201,45801,42,43,85,76,9,0,0,0,0,9,85,4.663212435,78,7,6,0,0,0,0,1,0,85,7.692307692,29,2,54,31,85,13.963963963,2,35,27,15.384615384,106.6573,22.643105181858555,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,77.98127591505477,22.015520666639034
Nicoya            ,50201,45807,26,22,48,45,3,0,0,0,0,3,48,1.554404145,41,7,4,3,0,2,2,0,0,48,7.692307692,7,4,37,11,48,4.954954954,0,34,8,0.0,113.4281,28.89461132136793,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,56.730349371564124,15.345889743870666
Nicoya            ,50201,45835,16,17,33,30,3,0,0,0,0,3,33,1.554404145,32,1,1,0,0,0,0,0,0,33,1.098901098,4,8,21,12,33,5.405405405,2,12,16,15.384615384,142.84,56.050733703455094,25.345475769967152,0.0,1.0067801200062836,9.212409987257423,16.048979944241196,4.421661271938774,93.12813099465129,26.769380824915885
